(i;j)= (0;2)= ,0
(i;j)= (0;3)= ,0
(i;j)= (1;1)= ,1081.87
(i;j)= (1;4)= ,1081.87
(i;j)= (2;0)= ,0
(i;j)= (2;5)= ,1140.39
(i;j)= (3;0)= ,0
(i;j)= (3;5)= ,1081.87
(i;j)= (3;6)= ,1081.87
(i;j)= (4;0)= ,0
(i;j)= (4;6)= ,1140.39
(i;j)= (5;0)= ,0
(i;j)= (5;6)= ,1020
(i;j)= (6;0)= ,0
(i;j)= (6;7)= ,1081.87
(i;j)= (6;8)= ,1020
(i;j)= (7;0)= ,0
(i;j)= (7;9)= ,1081.87
(i;j)= (8;0)= ,0
(i;j)= (8;9)= ,1020
(i;j)= (9;0)= ,0
(i;j)= (9;10)= ,1140.39
(i;j)= (10;0)= ,0
(i;j)= (10;10)= ,1081.87
(i;j)= (10;11)= ,1081.87
(i;j)= (11;0)= ,0
(i;j)= (11;11)= ,1140.39
(i;j)= (12;0)= ,0
(i;j)= (12;12)= ,1081.87
(i;j)= (13;0)= ,0
(i;j)= (13;13)= ,1081.87
(i;j)= (14;0)= ,0
(i;j)= (14;13)= ,1020
(i;j)= (15;1)= ,1140.39
(i;j)= (15;14)= ,1081.87
(i;j)= (16;1)= ,1140.39
(i;j)= (16;15)= ,1081.87
(i;j)= (17;1)= ,1020
(i;j)= (17;15)= ,1020
(i;j)= (18;2)= ,1081.87
(i;j)= (18;4)= ,510
(i;j)= (18;16)= ,1081.87
(i;j)= (18;17)= ,1020
(i;j)= (19;3)= ,1081.87
(i;j)= (19;5)= ,1081.87
(i;j)= (19;6)= ,1081.87
(i;j)= (19;18)= ,1140.39
(i;j)= (19;19)= ,1081.87
(i;j)= (20;3)= ,1020
(i;j)= (20;5)= ,1020
(i;j)= (20;19)= ,1020
(i;j)= (21;3)= ,806.381
(i;j)= (21;4)= ,510
(i;j)= (21;5)= ,806.381
(i;j)= (21;7)= ,1081.87
(i;j)= (21;19)= ,806.381
(i;j)= (21;20)= ,806.381
(i;j)= (22;8)= ,1081.87
(i;j)= (22;21)= ,1081.87
(i;j)= (23;8)= ,1020
(i;j)= (23;21)= ,1020
(i;j)= (24;9)= ,1081.87
(i;j)= (24;10)= ,1020
(i;j)= (24;22)= ,1081.87
(i;j)= (24;23)= ,1020
(i;j)= (24;24)= ,1020
(i;j)= (25;11)= ,1081.87
(i;j)= (25;14)= ,510
(i;j)= (25;15)= ,360.624
(i;j)= (25;25)= ,1081.87
(i;j)= (26;11)= ,1020
(i;j)= (26;15)= ,510
(i;j)= (26;25)= ,1020
(i;j)= (27;12)= ,1081.87
(i;j)= (27;13)= ,806.381
(i;j)= (27;15)= ,806.381
(i;j)= (27;16)= ,1020
(i;j)= (27;26)= ,1081.87
(i;j)= (28;14)= ,1020
(i;j)= (28;17)= ,1081.87
(i;j)= (28;27)= ,1140.39
(i;j)= (28;28)= ,1081.87
(i;j)= (29;17)= ,1020
(i;j)= (29;28)= ,1140.39
(i;j)= (30;18)= ,1081.87
(i;j)= (30;19)= ,1020
(i;j)= (30;20)= ,1020
(i;j)= (30;21)= ,1020
(i;j)= (30;28)= ,1020
(i;j)= (31;22)= ,1081.87
(i;j)= (31;29)= ,1140.39
(i;j)= (32;23)= ,1081.87
(i;j)= (32;29)= ,1140.39
(i;j)= (33;24)= ,1140.39
(i;j)= (33;25)= ,1140.39
(i;j)= (33;26)= ,1020
(i;j)= (33;27)= ,1020
(i;j)= (33;28)= ,1020
(i;j)= (33;29)= ,1081.87
