0,90
0,71
0,0
0,0
0,0
0,44
0,90
0,44
0,0
0,44
0,0
0,71
0,44
0,44
0,90
0,90
0,0
0,71
0,18
0,0
0,90
0,18
0,0
0,161
0,180
0,44
0,90
0,0
0,0
0,0
0,0
0,0
0,71
0,44
0,0
0,90
0,90
0,44
0,180
0,315
0,0
0,315
0,135
0,0
0,44
0,0
0,44
0,0
0,270
0,135
0,44
0,44
0,90
0,0
0,44
0,0
0,315
0,0
0,0
0,44
0,44
0,135
0,0
0,0
0,44
0,90
0,44
0,44
0,0
0,44
0,90
0,44
0,44
0,90
0,90
0,90
0,44
0,18
0,0
0,0
0,0
0,90
0,44
0,44
0,180
0,180
0,135
0,44
0,0
0,180
0,71
0,90
0,90
0,0
0,71
0,0
0,0
0,90
0,44
0,90
0,0
0,90
0,44
0,44
0,44
0,44
0,90
0,0
0,0
0,44
0,90
0,0
0,0
0,180
0,0
0,90
0,0
0,90
0,90
0,0
0,135
0,90
0,90
0,0
0,44
0,0
0,135
0,44
0,44
0,44
0,90
0,71
0,71
0,0
0,0
0,44
0,44
0,0
0,90
0,180
0,18
0,0
0,44
0,44
0,0
0,0
0,0
0,90
0,44
0,44
0,44
0,0
0,18
0,135
0,44
0,90
0,90
0,90
0,90
0,44
0,44
0,341
0,90
0,0
0,0
0,44
0,0
0,90
0,44
0,0
0,135
0,44
0,44
0,44
0,44
0,44
0,0
0,90
0,44
0,135
0,0
0,44
0,44
0,44
0,44
0,71
0,90
0,90
0,180
0,90
0,90
0,44
0,71
0,180
0,0
0,180
0,0
0,0
0,90
0,90
0,90
0,341
0,0
0,0
0,44
0,90
0,90
0,0
0,0
0,44
0,90
0,90
0,0
0,90
0,90
0,44
0,90
0,0
0,90
0,44
0,0
0,90
0,0
0,180
0,90
0,44
0,90
0,90
0,90
0,0
0,0
0,90
0,44
0,90
0,44
0,0
0,44
0,44
0,0
0,180
0,71
0,71
0,90
0,44
0,0
0,180
0,0
0,44
0,90
0,44
0,0
0,71
0,90
0,44
0,44
0,0
0,44
0,0
0,0
0,180
0,44
0,44
0,90
0,0
0,90
0,44
0,0
0,90
0,0
0,90
0,180
0,90
0,90
0,90
0,71
0,44
0,44
0,44
0,0
0,90
0,90
0,90
0,0
0,315
0,44
0,90
0,44
0,44
0,44
0,44
0,0
0,180
0,44
0,44
0,44
0,0
0,0
0,44
0,90
0,44
0,44
0,90
0,44
0,0
0,90
0,90
0,90
0,90
0,180
0,90
0,180
0,44
0,90
0,90
0,90
0,0
0,44
0,44
0,90
0,90
0,90
0,0
0,44
0,44
0,0
0,0
0,0
0,0
0,44
0,44
0,44
0,44
0,44
0,0
0,44
0,44
0,90
0,90
0,44
0,90
0,135
0,0
0,0
0,44
0,44
0,90
0,90
0,90
0,44
0,90
0,44
0,90
0,44
0,341
0,26
0,0
0,44
0,341
0,90
0,0
0,0
0,0
0,0
0,90
0,0
0,0
0,90
0,0
0,44
0,0
0,44
0,0
0,44
0,44
0,44
0,44
0,90
0,0
0,44
0,44
0,44
0,0
0,0
0,18
0,90
0,0
0,0
0,44
0,44
0,44
0,44
0,44
0,90
0,90
0,71
0,18
0,44
0,44
0,0
0,18
0,0
0,90
0,0
0,180
0,0
0,90
0,71
0,0
0,90
0,0
0,0
0,44
0,180
0,44
0,44
0,44
0,18
0,90
0,44
0,90
0,44
0,90
0,90
0,18
0,0
0,0
0,44
0,180
0,0
0,90
0,44
0,0
0,44
0,0
0,90
0,0
0,90
0,44
0,0
0,90
0,90
0,18
0,44
0,90
0,90
0,90
0,0
0,71
0,0
0,135
0,180
0,44
0,135
0,180
0,44
0,44
0,44
0,0
0,44
0,180
0,135
0,0
0,44
0,90
0,90
0,44
0,71
0,0
0,0
0,180
0,0
0,90
0,44
0,90
0,90
0,44
0,90
0,0
0,90
0,0
0,44
0,90
0,333
0,180
0,71
0,0
0,135
0,44
0,0
0,90
0,0
0,90
0,0
0,44
0,44
0,180
0,44
0,0
0,0
0,315
0,90
0,44
0,0
0,180
0,0
0,0
0,180
0,90
0,0
0,90
0,90
0,90
0,135
0,0
0,44
0,44
0,44
0,0
0,90
0,90
0,90
0,44
0,90
0,0
0,180
0,180
0,0
0,161
0,90
0,90
0,90
0,90
0,0
0,44
0,90
0,90
0,180
0,0
0,90
0,180
0,44
0,44
0,90
0,0
0,270
0,90
0,44
0,0
0,44
0,44
0,44
0,0
0,0
0,44
0,44
0,44
0,44
0,44
0,180
0,0
0,0
0,44
0,135
0,44
0,44
0,71
0,44
0,44
0,135
0,90
0,0
0,90
0,71
0,44
0,90
0,0
0,0
0,0
0,0
0,90
0,180
0,44
0,90
0,0
0,0
0,0
0,90
0,0
0,44
0,44
0,71
0,44
0,44
0,44
0,44
0,90
0,0
0,90
0,44
0,90
0,90
0,71
0,44
0,0
0,0
0,44
0,90
0,90
0,44
0,0
0,135
0,44
0,0
0,0
0,90
0,44
0,0
0,135
0,90
0,90
0,0
0,44
0,44
0,44
0,0
0,44
0,90
0,44
0,90
0,90
0,0
0,135
0,90
0,180
0,90
0,90
0,90
0,180
0,0
0,90
0,0
0,0
0,44
0,44
0,0
0,90
0,0
0,44
0,44
0,44
0,0
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,71
0,180
0,44
0,44
0,44
0,0
0,315
0,0
0,135
0,44
0,0
0,90
0,90
0,44
0,90
0,90
0,90
0,270
0,90
0,90
0,135
0,161
0,90
0,90
0,44
0,0
0,0
0,90
0,71
0,44
0,44
0,135
0,44
0,90
0,0
0,180
0,44
0,0
0,90
0,180
0,44
0,0
0,0
0,44
0,44
0,44
0,0
0,90
0,90
0,44
0,44
0,44
0,90
0,0
0,0
0,44
0,0
0,44
0,90
0,0
0,71
0,0
0,0
0,180
0,44
0,90
0,0
0,71
0,108
0,0
0,18
0,44
0,90
0,90
0,44
0,44
0,90
0,90
0,0
0,0
0,44
0,90
0,0
0,44
0,180
0,315
0,90
0,0
0,90
0,0
0,0
0,44
0,315
0,0
0,180
0,90
0,341
0,135
0,135
0,90
0,90
0,44
0,341
0,44
0,44
0,44
0,90
0,0
0,135
0,90
0,135
0,71
0,90
0,0
0,135
0,44
0,206
0,180
0,44
0,0
0,44
0,90
0,90
0,135
0,71
0,44
0,44
0,0
0,44
0,180
0,0
0,135
0,90
0,44
0,44
0,90
0,0
0,90
0,90
0,90
0,44
0,44
0,44
0,90
0,44
0,0
0,180
0,44
0,0
0,90
0,315
0,44
0,90
0,44
0,44
0,0
0,0
0,0
0,341
0,0
0,71
0,0
0,0
0,90
0,90
0,315
0,90
0,44
0,90
0,90
0,90
0,90
0,0
0,90
0,0
0,44
0,90
0,71
0,90
0,18
0,44
0,44
0,44
0,44
0,90
0,90
0,90
0,0
0,44
0,0
0,0
0,135
0,180
0,90
0,44
0,90
0,0
0,44
0,180
0,44
0,0
0,90
0,135
0,90
0,71
0,44
0,90
0,18
0,135
0,180
0,0
0,71
0,0
0,90
0,18
0,44
0,90
0,135
0,0
0,0
0,44
0,0
0,90
0,0
0,44
0,90
0,44
0,135
0,44
0,0
0,333
0,0
0,44
0,44
0,44
0,180
0,44
0,90
0,44
0,90
0,0
0,90
0,44
0,44
0,135
0,0
0,44
0,0
0,44
0,44
0,90
0,90
0,90
0,44
0,0
0,90
0,90
0,90
0,0
0,90
0,44
0,90
0,0
0,0
0,0
0,90
0,0
0,44
0,0
0,44
0,44
0,0
0,135
0,135
0,44
0,0
0,90
0,90
0,0
0,44
0,90
0,90
0,90
0,90
0,90
0,90
0,44
0,0
0,90
0,90
0,0
0,0
0,44
0,0
0,135
0,180
0,90
0,0
0,90
0,0
0,44
0,0
0,44
0,90
0,44
0,135
0,0
0,90
0,44
0,90
0,0
0,90
0,44
0,44
0,90
0,0
0,180
0,44
0,90
0,44
0,44
0,0
0,153
0,180
0,0
0,90
0,44
0,333
0,135
0,90
0,44
0,44
0,180
0,90
0,0
0,90
0,135
0,90
0,0
0,44
0,90
0,44
0,44
0,71
0,0
0,0
0,44
0,44
0,0
0,0
0,90
0,0
0,0
0,44
0,0
0,18
0,44
0,44
0,90
0,0
0,135
0,90
0,44
0,44
0,18
0,90
0,90
0,71
0,44
0,44
0,44
0,0
0,0
0,90
0,90
0,90
0,44
0,90
0,44
0,0
0,71
0,90
0,0
0,0
0,180
0,90
0,44
0,0
0,0
0,90
0,90
0,44
0,90
0,0
0,90
0,0
0,44
0,90
0,0
0,135
0,90
0,0
0,90
0,90
0,90
0,90
0,90
0,90
0,135
0,44
0,0
0,0
0,90
0,44
0,44
0,44
0,44
0,90
0,135
0,0
0,90
0,44
0,90
0,90
0,90
0,0
0,90
0,0
0,0
0,0
0,44
0,90
0,0
0,44
0,90
0,44
0,44
0,0
0,44
0,90
0,0
0,0
0,0
0,44
0,0
0,0
0,44
0,44
0,180
0,90
0,90
0,0
0,44
0,44
0,90
0,0
0,44
0,90
0,44
0,0
0,135
0,26
0,90
0,90
0,90
0,315
0,0
0,90
0,90
0,90
0,180
0,90
0,44
0,90
0,0
0,0
0,90
0,90
0,90
0,0
0,135
0,44
0,44
0,90
0,0
0,44
0,135
0,44
0,44
0,180
0,44
0,90
0,90
0,44
0,90
0,0
0,90
0,0
0,44
0,44
0,44
0,44
0,180
0,90
0,135
0,90
0,44
0,90
0,44
0,0
0,0
0,44
0,0
0,90
0,90
0,90
0,44
0,0
0,90
0,90
0,44
0,44
0,44
0,44
0,0
0,0
0,90
0,0
0,0
0,26
0,0
0,44
0,135
0,90
0,0
0,180
0,44
0,90
0,0
0,0
0,0
0,0
0,180
0,135
0,0
0,0
0,90
0,18
0,90
0,90
0,44
0,180
0,0
0,180
0,90
0,44
0,44
0,0
0,90
0,44
0,90
0,0
0,0
0,44
0,44
0,0
0,44
0,180
0,0
0,0
0,90
0,90
0,0
0,0
0,90
0,0
0,44
0,44
0,0
0,180
0,0
0,0
0,180
0,44
0,135
0,90
0,90
0,90
0,0
0,90
0,90
0,0
0,90
0,90
0,90
0,44
0,90
0,0
0,180
0,90
0,44
0,135
0,44
0,44
0,44
0,180
0,44
0,0
0,135
0,90
0,0
0,180
0,180
0,90
0,44
0,44
0,44
0,180
0,90
0,0
0,90
0,180
0,44
0,44
0,44
0,0
0,0
0,0
0,44
0,44
0,90
0,44
0,180
0,0
0,90
0,0
0,44
0,90
0,90
0,135
0,135
0,0
0,0
0,0
0,90
0,44
0,44
0,135
0,44
0,90
0,90
0,0
0,90
0,0
0,0
0,44
0,90
0,44
0,90
0,90
0,0
0,90
0,44
0,44
0,71
0,44
0,44
0,90
0,44
0,0
0,0
0,0
0,0
0,90
0,44
0,44
0,90
0,0
0,135
0,90
0,90
0,90
0,135
0,44
0,90
0,71
0,90
0,90
0,90
0,0
0,90
0,44
0,44
0,44
0,71
0,0
0,44
0,0
0,90
0,44
0,44
0,0
0,44
0,180
0,44
0,90
0,180
0,90
0,90
0,44
0,90
0,315
0,90
0,44
0,315
0,0
0,0
0,90
0,71
0,44
0,90
0,44
0,44
0,44
0,18
0,0
0,44
0,44
0,0
0,44
0,90
0,44
0,180
0,44
0,315
0,90
0,90
0,0
0,90
0,44
0,44
0,44
0,44
0,44
0,90
0,90
0,90
0,90
0,44
0,44
0,0
0,44
0,90
0,0
0,44
0,44
0,44
0,44
0,71
0,44
0,44
0,44
0,90
0,26
0,0
0,90
0,90
0,180
0,90
0,0
0,90
0,90
0,90
0,0
0,90
0,90
0,0
0,44
0,0
0,0
0,44
0,90
0,0
0,0
0,135
0,90
0,44
0,0
0,180
0,0
0,0
0,180
0,0
0,90
0,0
0,180
0,180
0,90
0,44
0,90
0,90
0,0
0,44
0,44
0,44
0,90
0,0
0,90
0,18
0,90
0,0
0,0
0,18
0,44
0,90
0,44
0,44
0,0
0,0
0,90
0,0
0,0
0,90
0,90
0,90
0,90
0,44
0,44
0,180
0,90
0,0
0,44
0,44
0,44
0,0
0,135
0,0
0,44
0,90
0,44
0,0
0,90
0,0
0,0
0,90
0,90
0,90
0,44
0,90
0,0
0,90
0,44
0,90
0,44
0,90
0,90
0,44
0,0
0,0
0,90
0,44
0,44
0,44
0,90
0,90
0,0
0,270
0,0
0,0
0,0
0,44
0,44
0,0
0,90
0,0
0,90
0,0
0,0
0,0
0,90
0,71
0,44
0,180
0,0
0,0
0,44
0,18
0,0
0,44
0,90
0,0
0,0
0,180
0,18
0,44
0,44
0,0
0,0
0,180
0,0
0,44
0,44
0,44
0,44
0,71
0,90
0,0
0,0
0,0
0,90
0,180
0,90
0,135
0,90
0,26
0,44
0,333
0,0
0,90
0,44
0,0
0,90
0,44
0,44
0,44
0,0
0,90
0,0
0,90
0,71
0,135
0,180
0,44
0,44
0,0
0,0
0,90
0,180
0,44
0,180
0,90
0,180
0,90
0,90
0,44
0,44
0,0
0,90
0,44
0,90
0,0
0,44
0,90
0,0
0,0
0,44
0,90
0,44
0,0
0,90
0,90
0,44
0,0
0,180
0,0
0,44
0,44
0,44
0,44
0,180
0,44
0,0
0,90
0,0
0,44
0,90
0,44
0,90
0,0
0,180
0,0
0,90
0,90
0,0
0,90
0,44
0,44
0,44
0,198
0,135
0,90
0,0
0,0
0,44
0,0
0,90
0,90
0,44
0,180
0,0
0,90
0,90
0,44
0,0
0,44
0,90
0,180
0,90
0,90
0,0
0,44
0,0
0,180
0,44
0,71
0,90
0,180
0,44
0,180
0,90
0,44
0,44
0,90
0,0
0,90
0,44
0,44
0,0
0,0
0,90
0,90
0,0
0,0
0,0
0,0
0,0
0,90
0,0
0,315
0,90
0,0
0,44
0,90
0,90
0,90
0,90
0,90
0,0
0,0
0,44
0,0
1,0
1,44
1,108
1,90
1,180
1,0
1,44
1,0
1,135
1,90
1,44
1,0
1,180
1,180
1,180
1,44
1,44
1,44
1,90
1,0
1,0
1,90
1,0
1,0
1,90
1,0
1,44
1,44
1,44
1,44
1,0
1,0
1,0
1,44
1,44
1,90
1,90
1,0
1,90
1,0
1,90
1,180
1,341
1,0
1,90
1,44
1,180
1,90
1,44
1,44
1,0
1,0
1,90
1,315
1,18
1,90
1,0
1,0
1,0
1,44
1,0
1,180
1,44
1,44
1,18
1,0
1,0
1,44
1,44
1,0
1,0
1,180
1,0
1,180
1,0
1,44
1,0
1,44
1,0
1,180
1,90
1,90
1,44
1,44
1,44
1,0
1,0
1,0
1,44
1,180
1,44
1,44
1,90
1,180
1,0
1,44
1,180
1,0
1,18
1,180
1,0
1,44
1,44
1,90
1,0
1,180
1,90
1,44
1,90
1,0
1,0
1,180
1,0
1,90
1,180
1,44
1,0
1,180
1,0
1,0
1,135
1,90
1,90
1,0
1,0
1,90
1,0
1,44
1,0
1,135
1,180
1,44
1,44
1,44
1,90
1,0
1,90
1,44
1,90
1,44
1,90
1,0
1,180
1,44
1,0
1,90
1,0
1,44
1,90
1,44
1,44
1,0
1,71
1,0
1,90
1,44
1,0
1,0
1,44
1,0
1,44
1,135
1,44
1,44
1,44
1,0
1,90
1,0
1,44
1,0
1,180
1,180
1,90
1,0
1,44
1,44
1,0
1,135
1,90
1,90
1,180
1,180
1,71
1,44
1,180
1,90
1,44
1,44
1,180
1,90
1,90
1,44
1,0
1,0
1,44
1,0
1,44
1,180
1,0
1,90
1,44
1,44
1,18
1,180
1,90
1,90
1,90
1,90
1,180
1,90
1,180
1,44
1,90
1,44
1,0
1,0
1,180
1,44
1,90
1,90
1,44
1,44
1,44
1,44
1,44
1,90
1,90
1,44
1,90
